,community,province,population,population_type (Census 2016),lat,long,violence_rate,year,nat_avg,community_prov
3325,Cold Lake,AB,14961.0,Census subdivision,54.4643,-110.1731,1466.0,2014,1088.4,"Cold Lake, AB"
3327,Truro,NS,12261.0,,45.3658,-63.2869,1467.0,2014,1088.4,"Truro, NS"
3345,North Bay,ON,51553.0,Census subdivision,46.3091,-79.4608,1479.0,2014,1088.4,"North Bay, ON"
3365,Pincher Creek,AB,3642.0,Census subdivision,49.4863,-113.9503,1497.0,2014,1088.4,"Pincher Creek, AB"
3370,Victoria,BC,85792.0,CMA,48.4284,-123.3656,1498.0,2014,1088.4,"Victoria, BC"
3392,St Stephen,NB,4415.0,Census subdivision,45.1942,-67.2756,1513.0,2014,1088.4,"St Stephen, NB"
3398,Timmins,ON,41788.0,Census subdivision,48.4758,-81.3305,1517.0,2014,1088.4,"Timmins, ON"
3405,Amherst,NS,9413.0,Census subdivision,45.8167,-64.2167,1526.0,2014,1088.4,"Amherst, NS"
3413,Sylvan Lake,AB,14816.0,Census subdivision,52.3076,-114.098,1533.0,2014,1088.4,"Sylvan Lake, AB"
3428,Kings County,NS,60600.0,Census division,45.1072,-64.6553,1541.0,2014,1088.4,"Kings County, NS"
3445,Kirkland Lake,ON,7981.0,Census subdivision,48.1497,-80.0315,1554.0,2014,1088.4,"Kirkland Lake, ON"
3479,Brandon,MB,48859.0,Census subdivision,49.8485,-99.9501,1583.0,2014,1088.4,"Brandon, MB"
3484,Leduc,AB,29993.0,Census subdivision,53.258,-113.5502,1586.0,2014,1088.4,"Leduc, AB"
3490,Vanderhoof,BC,4439.0,Census subdivision,54.013999999999996,-124.01299999999999,1588.0,2014,1088.4,"Vanderhoof, BC"
3492,Hinton,AB,9882.0,Census subdivision,53.4037,-117.5718,1589.0,2014,1088.4,"Hinton, AB"
3499,Mont-Tremblant,QC,9646.0,Census subdivision,46.1185,-74.5962,1592.0,2014,1088.4,"Mont-Tremblant, QC"
3517,Hope,BC,6181.0,Census subdivision,49.383,-121.4425,1612.0,2014,1088.4,"Hope, BC"
3519,Melfort,SK,5992.0,Census subdivision,52.8608,-104.6143,1612.0,2014,1088.4,"Melfort, SK"
3528,Estevan,SK,11483.0,Census subdivision,49.1391,-102.9915,1621.0,2014,1088.4,"Estevan, SK"
4508,La Tuque,QC,11001.0,Census subdivision,55.1082,-105.286,1625.0,2014,1088.4,"La Tuque, QC"
3537,Chapais-Chibougamau,QC,,,49.7796,-74.5281,1629.0,2014,1088.4,"Chapais-Chibougamau, QC"
3561,L'Assomption,QC,22429.0,Census subdivision,54.0494,-128.6284,1643.0,2014,1088.4,"L'Assomption, QC"
3582,Thorsby,AB,985.0,Census subdivision,53.2276,-114.05,1665.0,2014,1088.4,"Thorsby, AB"
3588,Lethbridge,AB,92729.0,Census subdivision,49.6935,-112.8418,1673.0,2014,1088.4,"Lethbridge, AB"
3594,Dawson Creek,BC,12178.0,Census subdivision,55.7596,-120.2377,1681.0,2014,1088.4,"Dawson Creek, BC"
3600,Perth Andover,NB,1590.0,Census subdivision,46.7458,-67.6978,1682.0,2014,1088.4,"Perth Andover, NB"
3636,Thunder Bay,ON,107909.0,Census subdivision,48.3809,-89.2477,1723.0,2014,1088.4,"Thunder Bay, ON"
3650,Wakaw,SK,922.0,Census subdivision,52.6489,-105.7401,1734.0,2014,1088.4,"Wakaw, SK"
3685,Belleville,ON,50716.0,Census subdivision,44.1628,-77.3832,1777.0,2014,1088.4,"Belleville, ON"
3712,Brockville,ON,21346.0,Census subdivision,44.5895,-75.6843,1813.0,2014,1088.4,"Brockville, ON"
3721,Turtleford,SK,496.0,Census subdivision,53.388000000000005,-108.9584,1821.0,2014,1088.4,"Turtleford, SK"
3741,Ponoka,AB,7229.0,Census subdivision,52.6759,-113.5832,1839.0,2014,1088.4,"Ponoka, AB"
3746,Smithers,BC,5401.0,Census subdivision,54.7824,-127.1686,1844.0,2014,1088.4,"Smithers, BC"
3779,Saint John,NB,126202.0,CMA,45.2733,-66.0633,1874.0,2014,1088.4,"Saint John, NB"
3785,Smiths Falls,ON,8780.0,,44.9037,-76.0216,1878.0,2014,1088.4,"Smiths Falls, ON"
3801,Whitecourt,AB,10204.0,Census subdivision,54.1424,-115.685,1898.0,2014,1088.4,"Whitecourt, AB"
3818,Drayton Valley,AB,7235.0,Census subdivision,53.2214,-114.9767,1931.0,2014,1088.4,"Drayton Valley, AB"
3831,Victoria County,NS,2567.0,Census subdivision,46.6312,-60.4209,1945.0,2014,1088.4,"Victoria County, NS"
3835,Vallee-de-l'Or Region,QC,43226.0,Census division,48.2539,-76.5736,1952.0,2014,1088.4,"Vallee-de-l'Or Region, QC"
3846,Prince George,BC,74003.0,Census subdivision,53.9171,-122.7497,1966.0,2014,1088.4,"Prince George, BC"
3862,Red Deer,AB,100418.0,Census Agglomeration,52.2681,-113.8112,1998.0,2014,1088.4,"Red Deer, AB"
3945,James Bay (Kapuskasing),ON,8292.0,Census subdivision,49.3803,-82.4001,2124.0,2014,1088.4,"James Bay (Kapuskasing), ON"
3947,Kenora,ON,15096.0,Census subdivision,49.766999999999996,-94.4894,2126.0,2014,1088.4,"Kenora, ON"
3981,Campbellton,NB,6883.0,Census subdivision,48.0074,-66.6722,2185.0,2014,1088.4,"Campbellton, NB"
4015,Lloydminster,AB,19645.0,Census subdivision,53.278,-110.0061,2262.0,2014,1088.4,"Lloydminster, AB"
4058,Lundar,MB,462.0,Census subdivision,50.698,-98.0414,2342.0,2014,1088.4,"Lundar, MB"
4062,Port Alberni,BC,17678.0,Census subdivision,49.2339,-124.8055,2359.0,2014,1088.4,"Port Alberni, BC"
4067,Grand Prairie,AB,63166.0,Census subdivision,55.1699,-118.7986,2368.0,2014,1088.4,"Grand Prairie, AB"
4087,Peace River,AB,6842.0,Census subdivision,56.2342,-117.2894,2432.0,2014,1088.4,"Peace River, AB"
4098,Vegreville,AB,5708.0,,53.5052,-112.0621,2457.0,2014,1088.4,"Vegreville, AB"
4100,Fort Francis (Rainy River District),ON,20110.0,Census division,48.6099,-93.3955,2458.0,2014,1088.4,"Fort Francis (Rainy River District), ON"
4110,Burns Lake,BC,1779.0,Census subdivision,54.2334,-125.7636,2483.0,2014,1088.4,"Burns Lake, BC"
4119,Carlyle,SK,1508.0,Census subdivision,49.63399999999999,-102.2671,2513.0,2014,1088.4,"Carlyle, SK"
4124,Vallee-de-la-Gatineau Region,QC,20182.0,Census division,46.533333,-76.05,2526.0,2014,1088.4,"Vallee-de-la-Gatineau Region, QC"
4145,Merritt,BC,7139.0,Census subdivision,50.1113,-120.7862,2586.0,2014,1088.4,"Merritt, BC"
4153,Yellowknife,NWT,19569.0,Census subdivision,62.45399999999999,-114.3718,2614.0,2014,1088.4,"Yellowknife, NWT"
4158,Broadview,SK,552.0,,50.3781,-102.5791,2633.0,2014,1088.4,"Broadview, SK"
4169,Prince Albert,SK,35926.0,Census subdivision,53.2033,-105.7531,2658.0,2014,1088.4,"Prince Albert, SK"
4173,Greenstone,ON,4636.0,Census subdivision,49.7667,-87.2833,2675.0,2014,1088.4,"Greenstone, ON"
4176,Wetaskiwin,AB,12655.0,Census subdivision,52.9695,-113.3772,2683.0,2014,1088.4,"Wetaskiwin, AB"
4186,Bonnyville,AB,5417.0,Census subdivision,54.2682,-110.72,2734.0,2014,1088.4,"Bonnyville, AB"
4192,Shellbrook,SK,1444.0,Census subdivision,53.2231,-106.3884,2755.0,2014,1088.4,"Shellbrook, SK"
4194,Ste. Rose du Lac,MB,1021.0,Designated place,51.0611,-99.5234,2757.0,2014,1088.4,"Ste. Rose du Lac, MB"
4197,James Bay,ON,83257.0,Federal electoral district,53.083332999999996,-80.58333,2766.0,2014,1088.4,"James Bay, ON"
4216,Fort Qu'Appelle,SK,2027.0,Census subdivision,50.7681,-103.78299999999999,2813.0,2014,1088.4,"Fort Qu'Appelle, SK"
4232,Edson,AB,8414.0,Census subdivision,53.5855,-116.4429,2862.0,2014,1088.4,"Edson, AB"
4283,Whitehorse,YT,25085.0,Census subdivision,60.7212,-135.0568,3172.0,2014,1088.4,"Whitehorse, YT"
4287,Slave Lake,AB,6651.0,Census subdivision,55.2867,-114.7711,3188.0,2014,1088.4,"Slave Lake, AB"
4289,Athabasca,AB,2965.0,Census subdivision,54.7214,-113.2862,3198.0,2014,1088.4,"Athabasca, AB"
4292,Portage la Prairie,MB,13304.0,Census agglomeration,49.9723,-98.2903,3211.0,2014,1088.4,"Portage la Prairie, MB"
4318,Lac-Saint-Jean-Est Region,QC,52741.0,Census division,54.7696,-111.9725,3323.0,2014,1088.4,"Lac-Saint-Jean-Est Region, QC"
4340,Dauphin,MB,8457.0,Census subdivision,51.15,-100.0497,3487.0,2014,1088.4,"Dauphin, MB"
4342,Northern Rockies Regional Municipality,BC,4831.0,Census subdivision,58.8232,-123.4128,3493.0,2014,1088.4,"Northern Rockies Regional Municipality, BC"
4358,High Prairie,AB,2564.0,Census subdivision,55.4339,-116.4877,3663.0,2014,1088.4,"High Prairie, AB"
4359,Swan River,MB,4014.0,Census subdivision,52.1051,-101.2706,3668.0,2014,1088.4,"Swan River, MB"
4364,Sioux Lookout,ON,5272.0,Census subdivision,50.0978,-91.92200000000001,3731.0,2014,1088.4,"Sioux Lookout, ON"
4375,Happy Valley-Goose Bay,NL,8109.0,Census subdivision,53.3017,-60.3261,3933.0,2014,1088.4,"Happy Valley-Goose Bay, NL"
4391,Port Hardy,BC,4132.0,Census subdivision,50.7124,-127.4604,4138.0,2014,1088.4,"Port Hardy, BC"
4417,North Battleford,SK,14315.0,Census subdivision,52.7765,-108.2975,4496.0,2014,1088.4,"North Battleford, SK"
4433,The Pas,MB,5369.0,Census subdivision,53.8255,-101.2476,4924.0,2014,1088.4,"The Pas, MB"
4459,Thompson,MB,1422.0,Census subdivision,55.7449,-97.8509,5966.0,2014,1088.4,"Thompson, MB"
1021,Woodstock,ON,40902.0,Census subdivision,43.1315,-80.7472,6366.0,2014,1088.4,"Woodstock, ON"
4486,High Level,AB,3159.0,Census subdivision,58.5164,-117.1352,7781.0,2014,1088.4,"High Level, AB"
1578,Windsor,NS,3648.0,Census subdivision,44.9903,-64.131,7888.0,2014,1088.4,"Windsor, NS"
2776,Winnipeg,MB,705244.0,Census subdivision,49.8951,-97.1384,11668.0,2014,1088.4,"Winnipeg, MB"
2849,Windsor,ON,217188.0,Census subdivision,42.3149,-83.0364,11959.0,2014,1088.4,"Windsor, ON"
3642,Wood Buffalo,AB,71589.0,Census subdivision,56.7264,-111.3803,17261.0,2014,1088.4,"Wood Buffalo, AB"
4316,Williams Lake,BC,10753.0,Census subdivision,52.1417,-122.1417,33174.0,2014,1088.4,"Williams Lake, BC"
4532,T'Kumlups,BC,,,50.680275,-120.29456,0.0,2015,1113.9,"T'Kumlups, BC"
4535,Acadian Peninsula District,NB,,,47.5237,-65.2143,0.0,2015,1113.9,"Acadian Peninsula District, NB"
4543,Arnprior,ON,8795.0,Census subdivision,45.4347,-76.3518,0.0,2015,1113.9,"Arnprior, ON"
4545,Avalon East District,NL,86494.0,Federal Electoral District,47.29,-53.35,0.0,2015,1113.9,"Avalon East District, NL"
4553,Bay St. George District,NL,1103.0,Designated Place,48.4275,-58.47778,0.0,2015,1113.9,"Bay St. George District, NL"
4561,Blairmore,AB,,,49.63399999999999,-114.5183,0.0,2015,1113.9,"Blairmore, AB"
4563,Caledonia District,NB,,,46.133218,-64.74835,0.0,2015,1113.9,"Caledonia District, NB"
4565,Carleton District,NB,102918.0,Federal electoral district,46.378,-67.49,0.0,2015,1113.9,"Carleton District, NB"
4567,Charlotte/The Isles District,NB,,,44.933333000000005,-66.98333000000001,0.0,2015,1113.9,"Charlotte/The Isles District, NB"
4569,Clarenville-Bonavista District,NL,9739.0,Census subdivision,48.1464,-53.9628,0.0,2015,1113.9,"Clarenville-Bonavista District, NL"
4571,Deer Lake District,NL,5249.0,Census subdivision,49.107,-57.513000000000005,0.0,2015,1113.9,"Deer Lake District, NL"
4577,Drummond-North Elmsley,ON,7773.0,Census subdivision,44.9702,-76.2018,0.0,2015,1113.9,"Drummond-North Elmsley, ON"
4579,Grand Falls-Windsor District,NL,14171.0,Census subdivision,48.9277,-55.6575,0.0,2015,1113.9,"Grand Falls-Windsor District, NL"
4582,Grey County (Meaford),ON,10991.0,Census subdivision,44.6059,-80.5937,0.0,2015,1113.9,"Grey County (Meaford), ON"
4587,Grimshaw,AB,2718.0,Census subdivision,56.1894,-117.6105,0.0,2015,1113.9,"Grimshaw, AB"
4595,Joliette,QC,20484.0,Census subdivision,46.013999999999996,-73.4178,0.0,2015,1113.9,"Joliette, QC"
4597,Kent District,NB,,,46.4652,-65.2842,0.0,2015,1113.9,"Kent District, NB"
4605,Kipling,SK,1074.0,Census subdivision,50.1023,-102.6323,0.0,2015,1113.9,"Kipling, SK"
4613,Lloydminster,SK,11765.0,Census subdivision,53.278,-110.005,0.0,2015,1113.9,"Lloydminster, SK"
4615,Madawaska/Victoria District,NB,32741.0,Census division,47.421417,-68.36061,0.0,2015,1113.9,"Madawaska/Victoria District, NB"
4617,Northern Peninsula District,NL,,,50.4635,-56.768640000000005,0.0,2015,1113.9,"Northern Peninsula District, NL"
4618,Peterborough County (Cavan-Millbrook-North Monaghan),ON,138236.0,Census division,44.2087,-78.4525,0.0,2015,1113.9,"Peterborough County (Cavan-Millbrook-North Monaghan), ON"
4620,Placentia-Whitbourne District,NL,,,47.4184,-53.5327,0.0,2015,1113.9,"Placentia-Whitbourne District, NL"
4627,Prevost,QC,13002.0,Census subdivision,45.8657,-74.0721,0.0,2015,1113.9,"Prevost, QC"
4629,Restigouche/Chaleur District,NB,,,47.77,-65.8,0.0,2015,1113.9,"Restigouche/Chaleur District, NB"
4633,Riviere-du-Loup,QC,28902.0,Census division,47.836000000000006,-69.536,0.0,2015,1113.9,"Riviere-du-Loup, QC"
4637,Saint-Georges,QC,32513.0,Census subdivision,46.1229,-70.6704,0.0,2015,1113.9,"Saint-Georges, QC"
4639,South East District,NB,,,46.0431,-64.5263,0.0,2015,1113.9,"South East District, NB"
4643,Ste. Adele,QC,,,45.9521,-74.13600000000001,0.0,2015,1113.9,"Ste. Adele, QC"
4644,Ste. Marie,QC,,,46.43899999999999,-71.0213,0.0,2015,1113.9,"Ste. Marie, QC"
4647,Temiskaming,ON,9920.0,Census subdivision,47.833333,-80.5,0.0,2015,1113.9,"Temiskaming, ON"
4763,Lake Country,BC,12922.0,Census subdivision,50.0549,-119.4148,0.0,2015,1113.9,"Lake Country, BC"
4764,Lameque,NB,1285.0,Census subdivision,47.7934,-64.6479,0.0,2015,1113.9,"Lameque, NB"
531,White Butte,SK,,,50.466667,-104.41667,5.0,2015,1113.9,"White Butte, SK"
2299,Drumheller,AB,7982.0,Census subdivision,51.4652,-112.7105,11.0,2015,1113.9,"Drumheller, AB"
2304,Sault Ste. Marie,ON,73368.0,Census subdivision,46.5219,-84.3461,11.0,2015,1113.9,"Sault Ste. Marie, ON"
2309,Haute-Cote-Nord Region,QC,10846.0,Census division,48.566666999999995,-69.23333000000001,13.0,2015,1113.9,"Haute-Cote-Nord Region, QC"
2395,Redcliff,AB,5600.0,Census subdivision,50.071999999999996,-110.7819,13.0,2015,1113.9,"Redcliff, AB"
2396,Russell County/Hawkesbury (The Nation),ON,,,45.4056,-74.9805,13.0,2015,1113.9,"Russell County/Hawkesbury (The Nation), ON"
2317,Avignon/Bonaventure Region,QC,14461.0,Census division,48.2172,-65.9045,15.0,2015,1113.9,"Avignon/Bonaventure Region, QC"
2320,Terrebonne,QC,111575.0,Census subdivision,45.693000000000005,-73.6331,15.0,2015,1113.9,"Terrebonne, QC"
3372,Digby,NS,2060.0,Census subdivision,44.6215,-65.7576,15.0,2015,1113.9,"Digby, NS"
2325,Taber,AB,8428.0,Census subdivision,49.786,-112.1497,16.0,2015,1113.9,"Taber, AB"
2508,Saint-Jean-sur-Richelieu,QC,84685.0,,45.3058,-73.2545,17.0,2015,1113.9,"Saint-Jean-sur-Richelieu, QC"
2332,Claresholm,AB,3780.0,Census subdivision,50.0192,-113.5838,19.0,2015,1113.9,"Claresholm, AB"
2333,New Westminster,BC,70996.0,Census subdivision,49.2057,-122.911,19.0,2015,1113.9,"New Westminster, BC"
2569,Annapolis County,NS,20591.0,Census division,44.8529,-65.2649,19.0,2015,1113.9,"Annapolis County, NS"
3803,Wakaw,SK,922.0,Census subdivision,52.6489,-105.7401,19.0,2015,1113.9,"Wakaw, SK"
1,Moncton,NB,71889.0,Census subdivision,46.0878,-64.7782,21.0,2015,1113.9,"Moncton, NB"
4032,Ponoka,AB,7229.0,Census subdivision,52.6759,-113.5832,23.0,2015,1113.9,"Ponoka, AB"
3870,Duncan,BC,4944.0,Census subdivision,48.7787,-123.7079,25.0,2015,1113.9,"Duncan, BC"
93,Amherstburg,ON,21936.0,Census subdivision,42.1014,-83.1087,32.0,2015,1113.9,"Amherstburg, ON"
118,Headingley,MB,3579.0,Census subdivision,49.887,-97.3772,32.0,2015,1113.9,"Headingley, MB"
2,Stanley,NB,832.0,Census subdivision,46.2833,-66.73899999999999,33.0,2015,1113.9,"Stanley, NB"
97,Etchemins Region,QC,16536.0,Census division,46.2986,-70.4137,37.0,2015,1113.9,"Etchemins Region, QC"
100,Strathroy-Caradoc,ON,20867.0,Census subdivision,42.9575,-81.61667,39.0,2015,1113.9,"Strathroy-Caradoc, ON"
243,Napanee (Stone Mills),ON,7702.0,Census subdivision,44.4402,-76.9746,39.0,2015,1113.9,"Napanee (Stone Mills), ON"
274,West Vancouver,BC,42473.0,Census subdivision,49.3349,-123.1668,43.0,2015,1113.9,"West Vancouver, BC"
275,Grenville County (Prescott/Augusta),ON,11575.0,Census subdivision,44.7093,-75.51899999999999,44.0,2015,1113.9,"Grenville County (Prescott/Augusta), ON"
379,Peachland,BC,5428.0,Census subdivision,49.7703,-119.7408,45.0,2015,1113.9,"Peachland, BC"
406,Chatham-Kent,ON,101647.0,Census subdivision,42.4048,-82.191,46.0,2015,1113.9,"Chatham-Kent, ON"
410,Matapedia Region,QC,17925.0,Census division,48.3,-67.56667,46.0,2015,1113.9,"Matapedia Region, QC"
278,Elgin County,ON,88907.0,Census division,42.6646,-80.9871,47.0,2015,1113.9,"Elgin County, ON"
279,Nackawic,NB,941.0,Census subdivision,45.9891,-67.2412,47.0,2015,1113.9,"Nackawic, NB"
282,Kennebecasis Region,NB,,,45.401,-65.942,48.0,2015,1113.9,"Kennebecasis Region, NB"
285,Central Saanich,BC,16814.0,Census subdivision,48.5704,-123.3998,49.0,2015,1113.9,"Central Saanich, BC"
504,Lewisporte,NL,3409.0,Census subdivision,49.245,-55.0592,49.0,2015,1113.9,"Lewisporte, NL"
564,Coaldale,AB,8215.0,Census subdivision,49.7275,-112.6179,51.0,2015,1113.9,"Coaldale, AB"
599,Middlesex (Strathroy),ON,20867.0,Census subdivision,42.9554,-81.6232,52.0,2015,1113.9,"Middlesex (Strathroy), ON"
675,Morris,MB,1885.0,Census subdivision,49.3545,-97.3647,54.0,2015,1113.9,"Morris, MB"
676,View Royal,BC,10408.0,Census subdivision,48.4528,-123.4348,54.0,2015,1113.9,"View Royal, BC"
707,Rideau Lakes (Westport),ON,10326.0,Census subdivision,44.6582,-76.2796,55.0,2015,1113.9,"Rideau Lakes (Westport), ON"
709,St. Albert,AB,65589.0,Census subdivision,53.6305,-113.6256,55.0,2015,1113.9,"St. Albert, AB"
554,West Shore,BC,,,48.418,-123.50399999999999,57.0,2015,1113.9,"West Shore, BC"
559,Russell,ON,16520.0,Census subdivision,45.2593,-75.3576,58.0,2015,1113.9,"Russell, ON"
560,City of Kawartha Lakes,ON,75423.0,Census subdivision,44.5337,-78.9006,59.0,2015,1113.9,"City of Kawartha Lakes, ON"
865,Two Hills,AB,1352.0,Census subdivision,53.7116,-111.7449,59.0,2015,1113.9,"Two Hills, AB"
902,Martensville,SK,9645.0,Census subdivision,52.2931,-106.6578,62.0,2015,1113.9,"Martensville, SK"
956,Collingwood (The Blue Mountains),ON,7025.0,Census subdivision,44.483333,-80.38333,62.0,2015,1113.9,"Collingwood (The Blue Mountains), ON"
1002,Leeds County (Brockville),ON,21346.0,Census subdivision,44.5895,-75.6843,63.0,2015,1113.9,"Leeds County (Brockville), ON"
1004,Mount Forest (Southgate),ON,7354.0,Census subdivision,43.9811,-80.7359,63.0,2015,1113.9,"Mount Forest (Southgate), ON"
915,Stormont/Dundas/Glengarry,ON,,,45.1228,-74.8733,67.0,2015,1113.9,"Stormont/Dundas/Glengarry, ON"
921,Val-Saint-Francois Region,QC,30686.0,Census division,45.5258,-72.125,68.0,2015,1113.9,"Val-Saint-Francois Region, QC"
1268,Granby,QC,66222.0,Census subdivision,45.4032,-72.7341,71.0,2015,1113.9,"Granby, QC"
1300,Charlottetown,PEI,36094.0,Census subdivision,46.2382,-63.1311,72.0,2015,1113.9,"Charlottetown, PEI"
1338,Becancour Region,QC,20404.0,Census division,46.3506,-72.4351,73.0,2015,1113.9,"Becancour Region, QC"
1413,South Okanagan/Osoyoos,BC,5085.0,Census subdivision,49.0323,-119.4682,75.0,2015,1113.9,"South Okanagan/Osoyoos, BC"
1448,Antigonish County,NS,19301.0,Census division,45.6,-61.9,76.0,2015,1113.9,"Antigonish County, NS"
1450,Cape Breton Region,NS,94285.0,Census subdivision,46.0242,-60.3,76.0,2015,1113.9,"Cape Breton Region, NS"
1452,Hamilton,ON,536917.0,Census subdivision,43.2557,-79.8711,76.0,2015,1113.9,"Hamilton, ON"
1493,Kamloops,BC,90280.0,Census subdivision,50.6745,-120.3273,77.0,2015,1113.9,"Kamloops, BC"
1494,Riviere-du-Nord Region,QC,112156.0,Federal electoral district,45.816666999999995,-74.01666999999999,77.0,2015,1113.9,"Riviere-du-Nord Region, QC"
1262,Rimouski-Neigette Region,QC,56650.0,Census division,48.4071,-68.59,78.0,2015,1113.9,"Rimouski-Neigette Region, QC"
1584,Huntsville,ON,19816.0,,45.3269,-79.2168,79.0,2015,1113.9,"Huntsville, ON"
1585,Joliette Region,QC,66550.0,Census division,46.016667,-73.45,79.0,2015,1113.9,"Joliette Region, QC"
1636,South Okanagan/Oliver,BC,4928.0,Census subdivision,49.1823,-119.5504,82.0,2015,1113.9,"South Okanagan/Oliver, BC"
1760,Matane Region,QC,17926.0,Census agglomeration,48.8445,-67.5306,84.0,2015,1113.9,"Matane Region, QC"
1643,Abbotsford,BC,141397.0,Census subdivision,49.0504,-122.3045,85.0,2015,1113.9,"Abbotsford, BC"
1645,Kingston,ON,123798.0,Census subdivision,44.2312,-76.486,86.0,2015,1113.9,"Kingston, ON"
1930,Almaguin Highlands,ON,,,45.8,-79.6,89.0,2015,1113.9,"Almaguin Highlands, ON"
1971,Salmon Arm,BC,17706.0,Census subdivision,50.7001,-119.2838,92.0,2015,1113.9,"Salmon Arm, BC"
2036,Langley City,BC,25888.0,Census subdivision,49.1042,-122.6604,92.0,2015,1113.9,"Langley City, BC"
2037,Spruce Grove,AB,34066.0,Census subdivision,53.5428,-113.9034,92.0,2015,1113.9,"Spruce Grove, AB"
2190,Vernon,BC,40116.0,Census subdivision,50.266999999999996,-119.272,97.0,2015,1113.9,"Vernon, BC"
1989,Pictou County,NS,43748.0,Census division,45.5776,-62.6511,98.0,2015,1113.9,"Pictou County, NS"
2595,Halifax,NS,403131.0,Census subdivision,44.6488,-63.5752,111.0,2015,1113.9,"Halifax, NS"
2597,Kindersley,SK,4571.0,Census subdivision,51.4675,-109.1547,111.0,2015,1113.9,"Kindersley, SK"
2598,Southey,SK,804.0,Census subdivision,50.9404,-104.4989,111.0,2015,1113.9,"Southey, SK"
2623,Channel-Port aux Basques,NL,4067.0,Census subdivision,47.5721,-59.1364,111.0,2015,1113.9,"Channel-Port aux Basques, NL"
2344,Sarnia,ON,71594.0,Census subdivision,42.9745,-82.4066,112.0,2015,1113.9,"Sarnia, ON"
2600,Miramichi,NB,17537.0,Census subdivision,47.0296,-65.5059,112.0,2015,1113.9,"Miramichi, NB"
2349,Lanark County (Carleton Place),ON,10644.0,Census subdivision,45.1406,-76.1465,113.0,2015,1113.9,"Lanark County (Carleton Place), ON"
2676,Kings County,NS,60600.0,Census division,45.1072,-64.6553,113.0,2015,1113.9,"Kings County, NS"
2702,Cranbrook,BC,20047.0,Census subdivision,49.513000000000005,-115.7694,114.0,2015,1113.9,"Cranbrook, BC"
2759,East Algoma (Elliot Lake),ON,10741.0,Census subdivision,46.3862,-82.6509,116.0,2015,1113.9,"East Algoma (Elliot Lake), ON"
2612,Corner Brook,NL,19806.0,Census subdivision,48.949,-57.9503,117.0,2015,1113.9,"Corner Brook, NL"
2373,Pitt Meadows,BC,18573.0,Census subdivision,49.2191,-122.6895,121.0,2015,1113.9,"Pitt Meadows, BC"
2926,Saskatoon,SK,246376.0,Census subdivision,52.1332,-106.67,122.0,2015,1113.9,"Saskatoon, SK"
2378,Laurentides Region,QC,12710.0,Economic region,46.116667,-74.6,124.0,2015,1113.9,"Laurentides Region, QC"
2379,Vancouver,BC,2463431.0,CMA,49.2827,-123.1207,124.0,2015,1113.9,"Vancouver, BC"
2877,Steinbach,MB,15829.0,Census subdivision,49.5285,-96.6911,124.0,2015,1113.9,"Steinbach, MB"
2380,Harbour Grace,NL,2995.0,Census subdivision,47.6951,-53.2116,125.0,2015,1113.9,"Harbour Grace, NL"
2885,Napanee (Greater Napanee),ON,15892.0,Census subdivision,44.2148,-76.9643,127.0,2015,1113.9,"Napanee (Greater Napanee), ON"
3029,Wainwright,AB,6270.0,Census subdivision,52.8331,-110.8505,127.0,2015,1113.9,"Wainwright, AB"
2404,Deer Lake,NL,5249.0,Census subdivision,49.1732,-57.4339,132.0,2015,1113.9,"Deer Lake, NL"
2409,Essex County (Leamington),ON,27595.0,Census subdivision,42.0532,-82.5999,133.0,2015,1113.9,"Essex County (Leamington), ON"
2412,Maria-Chapdelaine Region,QC,24793.0,Census division,49.614,-72.0911,134.0,2015,1113.9,"Maria-Chapdelaine Region, QC"
2413,Saguenay,QC,145949.0,Census subdivision,48.416667,-71.06667,134.0,2015,1113.9,"Saguenay, QC"
2414,Surrey,BC,517887.0,Census subdivision,49.1044,-122.8011,134.0,2015,1113.9,"Surrey, BC"
2416,Pays-d'en-Haut Region,QC,,,45.9136,-74.172,135.0,2015,1113.9,"Pays-d'en-Haut Region, QC"
2427,Stony Plain,AB,17189.0,Census subdivision,53.5279,-114.0019,138.0,2015,1113.9,"Stony Plain, AB"
3247,Truro,NS,12261.0,,45.3658,-63.2869,142.0,2015,1113.9,"Truro, NS"
3270,Pincher Creek,AB,3642.0,Census subdivision,49.4863,-113.9503,142.0,2015,1113.9,"Pincher Creek, AB"
2437,Prince Edward,ON,,,44.0003,-77.2505,143.0,2015,1113.9,"Prince Edward, ON"
2438,D'Autray Region,QC,42189.0,Census division,46.1721,-73.2616,144.0,2015,1113.9,"D'Autray Region, QC"
2440,Placentia,NL,3496.0,,47.2421,-53.9633,144.0,2015,1113.9,"Placentia, NL"
2442,Sundre,AB,2729.0,Census subdivision,51.7972,-114.6405,144.0,2015,1113.9,"Sundre, AB"
3309,Abitibi-Ouest Region,QC,20538.0,Census division,48.7686,-79.1244,145.0,2015,1113.9,"Abitibi-Ouest Region, QC"
2449,Esterhazy,SK,2502.0,Census subdivision,50.6569,-102.0758,146.0,2015,1113.9,"Esterhazy, SK"
2450,Morinville,AB,9848.0,Census subdivision,53.7925,-113.6463,146.0,2015,1113.9,"Morinville, AB"
3255,North Bay,ON,51553.0,Census subdivision,46.3091,-79.4608,148.0,2015,1113.9,"North Bay, ON"
2457,Richmond County,NS,8964.0,Census division,45.6936,-60.6488,149.0,2015,1113.9,"Richmond County, NS"
